kdnr;geschlecht;firmenname;nachname;vorname;strasse;hausnr;zusatz;plz;ort;vorwahl;telefon;email;url;branche;beruf
"1000001432";"M";"Ineka Modegeschäft";"Stolley";"Dankfried";"Gasregelstation";"";"";"93326";"Abensberg, Hallertau";"09443";"227886";"Stolley.Da@web.de";"http://www.Stolley_Da.de";"Toilettencontainervermietung";""
"1000001433";"F";"VinzenzMurr";"Tomes";"Annehild";"Bad Gögginger Weg";"14";"a";"93326";"Abensberg, Hallertau";"09443";"976589";"Tomes.An@gmail.com";"http://www.Tomes_An.de";"Münzen";""
"1000001434";"-";"Stollwerck Werksverkauf";"Waldvogel";"Manhardt";"Haslangstr.";"1";"";"93326";"Abensberg, Hallertau";"09443";"405978";"Waldvogel.Ma@gmx.de";"http://www.Waldvogel_Ma.de";"Luftbe- u. -entfeuchtung";""
"1000001435";"M";"Gemeiner";"Schierlein";"Gregor";"Mühlweg";"3";"a";"93326";"Abensberg, Hallertau";"09443";"14618";"Schierlein.Gr@t-online.de";"http://www.Schierlein_Gr.de";"Übersetzerbörse";""
"1000001436";"-";"Toyota Gerding";"Seperant";"Monica";"Kellerbachstr.";"14";"b";"93326";"Abensberg, Hallertau";"09443";"770232";"Seperant.Mo@gmail.com";"http://www.Seperant_Mo.de";"Keramikanwendungen";""
"1000001437";"M";"Zierleyn";"Schürg";"Meinfried";"Am Sportplatz";"8";"";"93326";"Abensberg, Hallertau";"09443";"31631";"Schürg.Me@t-online.de";"http://www.Schürg_Me.de";"Moppservice";""
"1000001438";"F";"Sönke Rohweder";"Steudel";"Irene";"Arnhelmstr.";"29";"";"93326";"Abensberg, Hallertau";"09443";"415081";"Steudel.Ir@yahoo.com";"http://www.Steudel_Ir.de";"Sachverständige f. Verglasungen";""
"1000001439";"M";"Lederland";"Schlammer";"Lienard";"Bad Gögginger Weg";"21";"";"93326";"Abensberg, Hallertau";"09443";"911713";"Schlammer.Li@t-online.de";"http://www.Schlammer_Li.de";"Hotels: Vaterstetten";""
"1000001440";"F";"Raiffeisen Landmaschinen-Werkstatt";"Schatz";"Inga";"Arnhofener Weg";"7";"b";"93326";"Abensberg, Hallertau";"09443";"472506";"Schatz.In@onlinehome.de";"http://www.Schatz_In.de";"Fahrzeugbau";""
"1000001441";"F";"Am Maschweg";"Jancar";"Catherina";"Arnhofener Weg";"9";"";"93326";"Abensberg, Hallertau";"09443";"485164";"Jancar.Ca@yahoo.com";"http://www.Jancar_Ca.de";"Heilpraktiker: Psychotherapie";""
"1000001442";"-";"Gärtnerei Fränkel";"Raisig";"Agilbert";"Graf-Niclas-Str.";"2";"";"93326";"Abensberg, Hallertau";"09443";"332857";"Raisig.Ag@t-online.de";"http://www.Raisig_Ag.de";"Ärzte: Reisemedizin";""
"1000001443";"F";"Bäckerei Lohmann";"Stach";"Antja";"Graf-von-Taufkirchen-Str.";"5";"";"93326";"Abensberg, Hallertau";"09443";"909921";"Stach.An@gmail.com";"http://www.Stach_An.de";"Künstlerbedarf";""
"1000001444";"-";"fabryWäsche";"Eßer";"Knuth";"Eichenstr.";"10";"";"93326";"Abensberg, Hallertau";"09443";"1000209";"Eßer.Kn@t-online.de";"http://www.Eßer_Kn.de";"Kontaktlinsen";""
"1000001445";"F";"Jauch / Friseursalon";"Mayerhofer";"Edwina";"Pumpwerk Pullach";"";"";"93326";"Abensberg, Hallertau";"09443";"750743";"Mayerhofer.Ed@gmx.de";"http://www.Mayerhofer_Ed.de";"Forschung u. Entwicklung";""
"1000001446";"-";"Biomarkt Neugraben";"Rötzer";"Carl";"Holzharlanden";"26";"";"93326";"Abensberg, Hallertau";"09443";"275240";"Rötzer.Ca@web.de";"http://www.Rötzer_Ca.de";"Terrassenbeläge";""
"1000001447";"-";"Digitaler Kopier & Plotservice";"Willmar";"Herlinde";"Sonnenhang";"8";"b";"93326";"Abensberg, Hallertau";"09443";"450312";"Willmar.He@t-online.de";"http://www.Willmar_He.de";"Antike Beschläge";""
"1000001448";"M";"Das Insel-Reisebüro";"Brückling";"Humbert";"Lindenweg";"8";"";"93326";"Abensberg, Hallertau";"09443";"38697";"Brückling.Hu@gmail.com";"http://www.Brückling_Hu.de";"Gaststätten: Argentinische Küche";""
"1000001449";"-";"Radgarten";"Gerhards";"Magarete";"Rudolf-Diesel-Str.";"8";"";"93326";"Abensberg, Hallertau";"09443";"669520";"Gerhards.Ma@onlinehome.de";"http://www.Gerhards_Ma.de";"Autoradiogeräte";""
"1000001450";"F";"Blumen Zorn";"Cheruiyot";"Adriane";"Am Sommerkeller";"25";"";"93326";"Abensberg, Hallertau";"09443";"808201";"Cheruiyot.Ad@web.de";"http://www.Cheruiyot_Ad.de";"Ärzte: Plastische Operationen";""
"1000001451";"-";"Renault Weinreich";"Jessen";"Bert";"Gerhardingerstr.";"12";"c";"93326";"Abensberg, Hallertau";"09443";"512120";"Jessen.Be@yahoo.com";"http://www.Jessen_Be.de";"EDV-Spezialtransporte";""
"1000001452";"-";"Fotomania";"Hettmannsperger";"Bertwald";"An der Bergstr.";"14";"";"93326";"Abensberg, Hallertau";"09443";"625265";"Hettmannsperger.Be@onlinehome.de";"http://www.Hettmannsperger_Be.de";"Medizinische Versorgungszentren";""
"1000001453";"F";"Paris Chic - Umstands- und Kindermode";"Abrasch";"Lili";"Unterhörlbach";"14";"";"93326";"Abensberg, Hallertau";"09443";"802703";"Abrasch.Li@web.de";"http://www.Abrasch_Li.de";"Schraubensicherungen";""
"1000001454";"F";"Deller Hof";"Ticusan";"Sonia";"Bergstr.";"35";"";"93326";"Abensberg, Hallertau";"09443";"757710";"Ticusan.So@yahoo.com";"http://www.Ticusan_So.de";"Tribünenbau";""
"1000001455";"F";"Vildan Bäckerei & Konditorei";"Hillmann";"Wolfgard";"Degenhardstr.";"5";"";"93326";"Abensberg, Hallertau";"09443";"564226";"Hillmann.Wo@gmail.com";"http://www.Hillmann_Wo.de";"Werkstatt- u. Hallenheizung";""
"1000001456";"F";"Wiemann Lehrmittel";"Holzwarth";"Marinette";"Dahlienstr.";"15";"c";"93326";"Abensberg, Hallertau";"09443";"898329";"Holzwarth.Ma@t-online.de";"http://www.Holzwarth_Ma.de";"Tickets";""
"1000001457";"F";"Opitz";"Kloss";"Altraud";"Eisenmeierstr.";"5";"";"93326";"Abensberg, Hallertau";"09443";"741189";"Kloss.Al@yahoo.com";"http://www.Kloss_Al.de";"Taschenreparaturen";""
"1000001458";"F";"hado: meisterfrisur";"Ammasu";"Reinlinde";"Bahnweg";"2";"c";"93326";"Abensberg, Hallertau";"09443";"25059";"Ammasu.Re@gmx.de";"http://www.Ammasu_Re.de";"Kali";""
"1000001459";"F";"Konditorei Tuschmann";"Burghartswieser";"Hannelotte";"Lessingstr.";"8";"";"93326";"Abensberg, Hallertau";"09443";"263432";"Burghartswieser.Ha@gmail.com";"http://www.Burghartswieser_Ha.de";"Rechtsanwälte: Computerrecht (Schwerpunkt)";""
"1000001460";"F";"Spritshop";"Warwas";"Raimunde";"An der Keltenschanze";"1";"c";"93326";"Abensberg, Hallertau";"09443";"839180";"Warwas.Ra@t-online.de";"http://www.Warwas_Ra.de";"Dachklempnereien";""
"1000001461";"M";"Neuland Fleischerei Bachhuber";"Rammig";"Jakob";"Am Seeacker";"25";"";"93326";"Abensberg, Hallertau";"09443";"626357";"Rammig.Ja@gmail.com";"http://www.Rammig_Ja.de";"Antike Kunst";""
"1000001462";"F";"Intersport Heinzel";"Dallendörfer";"Olivia";"Zum Galgenberg";"";"";"93326";"Abensberg, Hallertau";"09443";"826509";"Dallendörfer.Ol@t-online.de";"http://www.Dallendörfer_Ol.de";"Sushi";""
"1000001463";"M";"Pony & Clyde";"Emmert";"Emmerich";"Pumpwerk Arnhofen";"";"";"93326";"Abensberg, Hallertau";"09443";"381021";"Emmert.Em@yahoo.com";"http://www.Emmert_Em.de";"Fährbetriebe";""
"1000001464";"F";"Michalski";"Klett";"Berna";"Schloßwiese";"38";"";"93326";"Abensberg, Hallertau";"09443";"698453";"Klett.Be@yahoo.com";"http://www.Klett_Be.de";"Pflanzenschutzmittel";""
"1000001465";"F";"Schneiderei Fadenwerk";"Stiemke";"Annkathrin";"Schillhof";"1";"";"93326";"Abensberg, Hallertau";"09443";"602541";"Stiemke.An@gmx.de";"http://www.Stiemke_An.de";"Kunststoffschweißgeräte";""
"1000001466";"M";"Bäckerei Grimm";"Mödl";"Bernhardt";"Wallfahrtskirche Allersd";"";"";"93326";"Abensberg, Hallertau";"09443";"907597";"Mödl.Be@onlinehome.de";"http://www.Mödl_Be.de";"Rechtsanwälte: Inkassorecht (Schwerpunkt)";""
"1000001467";"M";"Mode Holler";"Rück";"Florian";"Sandstr.";"7";"";"93326";"Abensberg, Hallertau";"09443";"403175";"Rück.Fl@web.de";"http://www.Rück_Fl.de";"Kies";""
"1000001468";"M";"Rudolf Pieper";"Heschl";"Reginbert";"Allersdorf";"";"";"93326";"Abensberg, Hallertau";"09443";"980321";"Heschl.Re@onlinehome.de";"http://www.Heschl_Re.de";"Gartentore";""
"1000001469";"M";"PKW";"Kapeller";"Hariolf";"Fasanenstr.";"6";"";"93326";"Abensberg, Hallertau";"09443";"54209";"Kapeller.Ha@yahoo.com";"http://www.Kapeller_Ha.de";"Brandschutzwartung";""
"1000001470";"M";"Elenas griechische Spezialitäten";"Scherbaum";"Hilar";"Windfalterstr.";"19";"";"93326";"Abensberg, Hallertau";"09443";"226883";"Scherbaum.Hi@t-online.de";"http://www.Scherbaum_Hi.de";"Kosmetikeinrichtungen";""
"1000001471";"M";"Teewiese";"Mies";"Landolf";"Cabriniheim";"";"";"93326";"Abensberg, Hallertau";"09443";"580127";"Mies.La@web.de";"http://www.Mies_La.de";"Waschmaschinenersatzteile";""
"1000001472";"F";"Reiss";"Jockheck";"Ewa";"Dreifaltigkeitsweg";"2";"";"93326";"Abensberg, Hallertau";"09443";"173605";"Jockheck.Ew@web.de";"http://www.Jockheck_Ew.de";"Zahnärzte: Tätigkeitsschwerpunkt Lachgas-Sedierung";""
"1000001473";"M";"Reiner";"Kasempur";"Arist";"Allingerweg";"22";"";"93326";"Abensberg, Hallertau";"09443";"791935";"Kasempur.Ar@gmx.de";"http://www.Kasempur_Ar.de";"Handelsschulen";""
"1000001474";"F";"Hofladen Iversen";"Kröner";"Zenta";"Steinbruch";"1";"";"93326";"Abensberg, Hallertau";"09443";"323941";"Kröner.Ze@t-online.de";"http://www.Kröner_Ze.de";"Siebgewebe";""
"1000001475";"-";"Schulz GbR";"Bender";"Friederike";"Alte Hopfenstr.";"4";"";"93326";"Abensberg, Hallertau";"09443";"398306";"Bender.Fr@yahoo.com";"http://www.Bender_Fr.de";"Modeschmuck";""
"1000001476";"-";"Buchhandlung Leselust";"Riedl";"Edelwald";"In der Au";"13";"";"93326";"Abensberg, Hallertau";"09443";"963256";"Riedl.Ed@onlinehome.de";"http://www.Riedl_Ed.de";"Krankenpflegeartikel";""
"1000001477";"M";"Extratour";"hochberger";"Eberhardt";"Eibenweg";"4";"c";"93326";"Abensberg, Hallertau";"09443";"412345";"hochberger.Eb@yahoo.com";"http://www.hochberger_Eb.de";"Verkehrstechnische Anlagen";""
"1000001478";"M";"Holz Richter";"Wieczorek";"Rudi";"Straubinger Str. Edeka";"";"";"93326";"Abensberg, Hallertau";"09443";"32195";"Wieczorek.Ru@web.de";"http://www.Wieczorek_Ru.de";"Babyausstattung";""
"1000001479";"M";"Erne";"Kilic";"Johannes";"Am Weiher";"7";"";"93326";"Abensberg, Hallertau";"09443";"92818";"Kilic.Jo@gmx.de";"http://www.Kilic_Jo.de";"Rechtsanwälte: Leasingrecht (Schwerpunkt)";""
"1000001480";"-";"Big Lebowski";"Geisler";"Eugenia";"Am Sportplatz.";"9";"c";"93326";"Abensberg, Hallertau";"09443";"393614";"Geisler.Eu@yahoo.com";"http://www.Geisler_Eu.de";"Rechtsanwälte: Berufsrecht der Freiberufler (Schwerpunkt)";""
"1000001481";"F";"SP: Leimbach";"Anetseder";"Marjan";"Gillaweg";"3";"";"93326";"Abensberg, Hallertau";"09443";"589410";"Anetseder.Ma@web.de";"http://www.Anetseder_Ma.de";"Filmsynchronisation";""
"1000001482";"-";"Yorck-Arkaden";"Willim";"Uschi";"An der B 16";"";"";"93326";"Abensberg, Hallertau";"09443";"694025";"Willim.Us@onlinehome.de";"http://www.Willim_Us.de";"Setzereien";""
"1000001483";"M";"Schmiede und Metallbau Gerhard Marquardt";"Pawelzik";"Degenhart";"Waltkunstr.";"18";"";"93326";"Abensberg, Hallertau";"09443";"518706";"Pawelzik.De@web.de";"http://www.Pawelzik_De.de";"Design";""
"1000001484";"M";"Autohandel Andreas Werner";"Hofstetter";"Cordt";"Pfarrer-Ederer-Str.";"1";"";"93326";"Abensberg, Hallertau";"09443";"7203";"Hofstetter.Co@gmx.de";"http://www.Hofstetter_Co.de";"Internetdesign";""
"1000001485";"F";"Fabrizio";"Hack";"Antonietta";"Weinbergerstr.";"12";"";"93326";"Abensberg, Hallertau";"09443";"145102";"Hack.An@t-online.de";"http://www.Hack_An.de";"Ärzte: Diagnostische Radiologie FA";""
"1000001486";"F";"Greifswalder Backshop";"Dorlaque";"Dietlind";"An der B 16";"";"";"93326";"Abensberg, Hallertau";"09443";"979638";"Dorlaque.Di@yahoo.com";"http://www.Dorlaque_Di.de";"Fahrrad-Safe-Boxen";""
"1000001487";"F";"Salon M.";"Jäckel";"Ortraud";"Birkenstr.";"21";"a";"93326";"Abensberg, Hallertau";"09443";"31745";"Jäckel.Or@gmx.de";"http://www.Jäckel_Or.de";"Bleiverglasungen";""
"1000001488";"F";"Mein Kiosk";"Dötzer";"Stephania";"Kuhweide";"2";"";"93326";"Abensberg, Hallertau";"09443";"34948";"Dötzer.St@gmail.com";"http://www.Dötzer_St.de";"Day Spa";""
"1000001489";"-";"BMW Frankfurt";"Aust";"Brunhild";"Edelhardgasse";"6";"";"93326";"Abensberg, Hallertau";"09443";"214286";"Aust.Br@web.de";"http://www.Aust_Br.de";"Wildschutz";""
"1000001490";"F";"Autodoktor";"MAAS";"Jana";"Pfarrer-Adam-Rottler-Str.";"7";"b";"93326";"Abensberg, Hallertau";"09443";"657656";"MAAS.Ja@web.de";"http://www.MAAS_Ja.de";"Mineralwasser";""
"1000001491";"-";"Amazon Waxing GmbH";"Wolter";"Gudula";"Alte Hopfenstr.";"4";"";"93326";"Abensberg, Hallertau";"09443";"254550";"Wolter.Gu@gmail.com";"http://www.Wolter_Gu.de";"Casting-Agenturen";""
"1000001492";"F";"Holländer";"Katz";"Fee";"Aunkofer Str.";"50";"a";"93326";"Abensberg, Hallertau";"09443";"368144";"Katz.Fe@yahoo.com";"http://www.Katz_Fe.de";"Steuerberatung: GmbH-Recht";""
"1000001493";"M";"Rohde";"Streitmatter";"Otto";"Kleedorfer Str.";"9";"";"93326";"Abensberg, Hallertau";"09443";"301085";"Streitmatter.Ot@yahoo.com";"http://www.Streitmatter_Ot.de";"Textilrohstoffe";""
"1000001494";"-";"Gewerbegebiet Oberes Enztal";"Krah";"Wittmar";"An der Linde";"5";"";"93326";"Abensberg, Hallertau";"09443";"382728";"Krah.Wi@gmail.com";"http://www.Krah_Wi.de";"Betriebliche Altersvorsorge";""
"1000001495";"M";"Rudolf Hoeck";"Oehlschig";"Burghardt";"Seeweg.";"22";"a";"93326";"Abensberg, Hallertau";"09443";"229149";"Oehlschig.Bu@onlinehome.de";"http://www.Oehlschig_Bu.de";"Gartenbedarf, ökologischer";""
"1000001496";"-";"Getränke Mekka";"Hoppe";"Uli";"In See";"1";"";"93326";"Abensberg, Hallertau";"09443";"38551";"Hoppe.Ul@web.de";"http://www.Hoppe_Ul.de";"Rost- u. Korrosionsschutz";""
"1000001497";"M";"Sparback";"Schlömer";"Tristan";"Spargelweg";"8";"";"93326";"Abensberg, Hallertau";"09443";"15959";"Schlömer.Tr@yahoo.com";"http://www.Schlömer_Tr.de";"Schwimmbadreinigungsprodukte";""
"1000001498";"F";"Gelas Lädchen";"Bischof";"Karsta";"Kaiserweg";"1";"";"93326";"Abensberg, Hallertau";"09443";"269878";"Bischof.Ka@onlinehome.de";"http://www.Bischof_Ka.de";"Autogutachter";""
"1000001499";"M";"Ingrid Homberg";"Maucher";"Alfred";"Anton-Günther-Str.";"4";"";"93326";"Abensberg, Hallertau";"09443";"26073";"Maucher.Al@web.de";"http://www.Maucher_Al.de";"Turngeräte";""
"1000001500";"F";"Feuer & Flamme";"Schiffmann";"Rosegret";"Josef-Stanglmeier-Halle";"";"";"93326";"Abensberg, Hallertau";"09443";"998850";"Schiffmann.Ro@yahoo.com";"http://www.Schiffmann_Ro.de";"Gartenausstattung";""
"1000001501";"F";"Frechdachs";"Baran";"Evelyne";"Heideweg";"7";"";"93326";"Abensberg, Hallertau";"09443";"671401";"Baran.Ev@onlinehome.de";"http://www.Baran_Ev.de";"Rechtsanwälte: Internationales Internetrecht (Schwerpunkt)";""
"1000001502";"F";"Ebert Automobile";"Drabek";"Rathgunde";"In See";"6";"";"93326";"Abensberg, Hallertau";"09443";"708707";"Drabek.Ra@gmx.de";"http://www.Drabek_Ra.de";"Filmschminke";""
"1000001503";"F";"Rückbau";"Goppel";"Helmine";"Fliederweg";"27";"";"93326";"Abensberg, Hallertau";"09443";"600893";"Goppel.He@yahoo.com";"http://www.Goppel_He.de";"Diktiergeräte";""
"1000001504";"-";"Seupke";"Schlüssel";"Roswitha";"Am Wasserwerk";"38";"";"93326";"Abensberg, Hallertau";"09443";"531719";"Schlüssel.Ro@gmx.de";"http://www.Schlüssel_Ro.de";"Bauservice";""
"1000001505";"M";"Leyendecker GmbH";"Kislinger";"Eike";"Abensberger Weg";"9";"";"93326";"Abensberg, Hallertau";"09443";"214077";"Kislinger.Ei@web.de";"http://www.Kislinger_Ei.de";"Güterumschlagbetriebe";""
"1000001506";"-";"Ford Autohaus Peter Wieland";"Kühnel";"Simperta";"Gillaweg";"6";"";"93326";"Abensberg, Hallertau";"09443";"86791";"Kühnel.Si@onlinehome.de";"http://www.Kühnel_Si.de";"Perforierwerkzeuge";""
"1000001507";"F";"Antik Style";"Würth";"Roseline";"An den Sandwellen";"90";"";"93326";"Abensberg, Hallertau";"09443";"840016";"Würth.Ro@gmail.com";"http://www.Würth_Ro.de";"Tragwerksplanung";""
"1000001508";"M";"Edeka Geldmann";"Fanthauser";"Torge";"Kellnauweg";"9";"";"93326";"Abensberg, Hallertau";"09443";"655308";"Fanthauser.To@onlinehome.de";"http://www.Fanthauser_To.de";"Flugzeugpflege";""
"1000001509";"M";"Farben Braun";"Swatosch Peter";"Samuel";"Gerzergassl";"3";"";"93326";"Abensberg, Hallertau";"09443";"357421";"Swatosch Peter.Sa@gmx.de";"http://www.Swatosch Peter_Sa.de";"Ärzte: Thoraxchirurgie";""
"1000001510";"-";"Das H-Team";"Weinberger";"Edelfried";"Aumühlstr.";"8";"";"93326";"Abensberg, Hallertau";"09443";"620770";"Weinberger.Ed@gmail.com";"http://www.Weinberger_Ed.de";"Sachverständige f. Polstermöbel";""
"1000001511";"F";"Getränkeverkauf Haus10 (HSH)";"Rösler";"Felizia";"Karmelitenplatz";"8";"";"93326";"Abensberg, Hallertau";"09443";"34122";"Rösler.Fe@yahoo.com";"http://www.Rösler_Fe.de";"Tapeziererbedarf";""
"1000001512";"F";"Reifeisenmarkt";"Sperling";"Susette";"Stadionstr.";"42";"";"93326";"Abensberg, Hallertau";"09443";"246188";"Sperling.Su@web.de";"http://www.Sperling_Su.de";"Ingenieurbüros f. Verkehrsplanung";""
"1000001513";"F";"Frischemarkt Ünüvar";"Raising";"Dorkas";"Herrensteig";"10";"";"93326";"Abensberg, Hallertau";"09443";"268178";"Raising.Do@web.de";"http://www.Raising_Do.de";"Kernbohrungen";""
"1000001514";"-";"Andreas Schmit Augenblick Brillen-Contactlinsen GmbH";"Thalhammer";"Rudolf";"Steinweg";"2";"c";"93326";"Abensberg, Hallertau";"09443";"878303";"Thalhammer.Ru@gmx.de";"http://www.Thalhammer_Ru.de";"Laminiergeräte u. -folien";""
"1000001515";"M";"EDEKA Stampfer";"Pfafstetter";"Ottomar";"Am Galgenberg";"37";"";"93326";"Abensberg, Hallertau";"09443";"136307";"Pfafstetter.Ot@onlinehome.de";"http://www.Pfafstetter_Ot.de";"Gaststätten: Partyservice";""
"1000001516";"M";"Hornburghaus";"Ziemann";"Laurentius";"Am Hang";"1";"";"93326";"Abensberg, Hallertau";"09443";"18876";"Ziemann.La@onlinehome.de";"http://www.Ziemann_La.de";"Ingenieurbüros f. Fenster- u. Fassadentechnik";""
"1000001517";"-";"Weinhaus Linke";"Oberländer";"Nancy";"Buchenstr.";"6";"";"93326";"Abensberg, Hallertau";"09443";"339319";"Oberländer.Na@gmx.de";"http://www.Oberländer_Na.de";"e-commerce";""
"1000001518";"F";"Langguth (mobile Bettenreinigung)";"Sternberg";"Amely";"Am Sportplatz.";"12";"";"93326";"Abensberg, Hallertau";"09443";"520205";"Sternberg.Am@web.de";"http://www.Sternberg_Am.de";"City-Journal";""
"1000001519";"F";"Eiscafé Pinguin";"Kiplimo";"Waltraud";"Dollingerstr.";"10";"";"93326";"Abensberg, Hallertau";"09443";"869449";"Kiplimo.Wa@gmx.de";"http://www.Kiplimo_Wa.de";"Treppen";""
"1000001520";"-";"Glasprofi";"Rodler";"Barbara";"Pumpwerk Holzharlanden";"";"";"93326";"Abensberg, Hallertau";"09443";"334809";"Rodler.Ba@onlinehome.de";"http://www.Rodler_Ba.de";"Sachverständige f. Pflasterbau";""
"1000001521";"F";"Elektro Gans";"Becke";"Trixi";"Pfarrer-Ederer-Str.";"1";"";"93326";"Abensberg, Hallertau";"09443";"659929";"Becke.Tr@web.de";"http://www.Becke_Tr.de";"Geburtsvorbereitung";""
"1000001522";"-";"Perohaus";"Wohn";"Mandy";"Am Galgenberg";"39";"";"93326";"Abensberg, Hallertau";"09443";"554451";"Wohn.Ma@t-online.de";"http://www.Wohn_Ma.de";"Gaststätten: Algerische Küche";""
"1000001523";"M";"Nord Auto";"Veth";"Reino";"Kellnauweg";"3";"";"93326";"Abensberg, Hallertau";"09443";"320000";"Veth.Re@yahoo.com";"http://www.Veth_Re.de";"Zahnärzte: Endodontie (Schwerpunkt)";""
"1000001524";"M";"Pietschkau";"Csapo";"Dominikus";"In See";"1";"";"93326";"Abensberg, Hallertau";"09443";"205233";"Csapo.Do@gmx.de";"http://www.Csapo_Do.de";"Handwagenbau";""
"1000001525";"F";"Music & Sun Sonnenstudio";"Bingold";"Emmy";"Kirchplatz";"7";"a";"93326";"Abensberg, Hallertau";"09443";"960587";"Bingold.Em@yahoo.com";"http://www.Bingold_Em.de";"Telefonbuchverlage";""
"1000001526";"F";"Oberer Renngrund";"Ruth";"Inna";"Holzharlanden";"6";"";"93326";"Abensberg, Hallertau";"09443";"655350";"Ruth.In@yahoo.com";"http://www.Ruth_In.de";"Holzbrennstoffe";""
"1000001527";"F";"Uetersener Tafel";"Feldmann";"Heidelies";"Welschenbach";"3";"";"93326";"Abensberg, Hallertau";"09443";"60453";"Feldmann.He@yahoo.com";"http://www.Feldmann_He.de";"Spanplatten";""
"1000001528";"-";"Nah und Gut Schwarz";"Hinrichs";"Christine";"Seeweg";"47";"";"93326";"Abensberg, Hallertau";"09443";"386387";"Hinrichs.Ch@t-online.de";"http://www.Hinrichs_Ch.de";"Sachverständige f. Lebensmittel";""
"1000001529";"F";"Bäckerei Brüser";"Süß";"Sonja";"IP-ONE_1";"";"";"93326";"Abensberg, Hallertau";"09443";"362508";"Süß.So@yahoo.com";"http://www.Süß_So.de";"Rechner";""
"1000001530";"F";"Ilmberger";"Firlbeck";"Edwina";"Am Weiher";"9";"";"93326";"Abensberg, Hallertau";"09443";"538068";"Firlbeck.Ed@web.de";"http://www.Firlbeck_Ed.de";"EDV";""
"1000001531";"M";"Rüger Porzellan";"FLOR";"Bolko";"Haslangstr.";"4";"";"93326";"Abensberg, Hallertau";"09443";"461214";"FLOR.Bo@gmx.de";"http://www.FLOR_Bo.de";"Rechtsanwälte: Bank- u. Kapitalanlagerecht (Schwerpunkt)";""
"1000001532";"-";"H&P Automobile";"Jento";"Vreni";"Abensberger Weg";"12";"";"93326";"Abensberg, Hallertau";"09443";"163093";"Jento.Vr@gmx.de";"http://www.Jento_Vr.de";"Wasserspiele";""
"1000001533";"F";"Billa";"Posselt";"Lioba";"Weberstr.";"8";"";"93326";"Abensberg, Hallertau";"09443";"6328";"Posselt.Li@gmail.com";"http://www.Posselt_Li.de";"Energetisches Heilen";""
"1000001534";"M";"Bäckerei Bretschneider";"Heuer";"Desiderius";"Pernhartstr.";"2";"";"93326";"Abensberg, Hallertau";"09443";"931393";"Heuer.De@t-online.de";"http://www.Heuer_De.de";"Park and Fly";""
"1000001535";"M";"Getränke Mayer";"Schink";"Bastian";"Kurze Str.";"4";"";"93326";"Abensberg, Hallertau";"09443";"229438";"Schink.Ba@gmx.de";"http://www.Schink_Ba.de";"Zahlungssysteme";""
"1000001536";"F";"Karosserie- und Fahrzeugbau steeb";"Hammel";"Albertine";"Windfalterstr.";"7";"c";"93326";"Abensberg, Hallertau";"09443";"959233";"Hammel.Al@t-online.de";"http://www.Hammel_Al.de";"Rechtsanwälte: Enteignungs- u. Umlegungsrecht (Schwerpunkt)";""
"1000001537";"F";"FHL";"Schwartz";"Elena";"Am Bahnhof";"";"";"93326";"Abensberg, Hallertau";"09443";"739496";"Schwartz.El@web.de";"http://www.Schwartz_El.de";"Fotoplots";""
